ID,y
12243,0
17114,0
4525,0
8804,0
21650,0
20298,0
19380,0
8595,0
21859,0
12028,0
8021,0
1339,0
23215,1
11635,0
2275,0
547,0
25196,1
24745,1
1853,0
23143,1
22035,0
3242,0
24583,1
5202,0
1094,0
24144,1
10539,0
9067,0
24197,1
4780,0
15975,0
24325,1
22801,1
15396,0
15397,0
18931,0
12659,0
12326,0
719,0
5654,0
558,0
20834,0
20678,0
3780,0
17571,0
2267,0
19087,0
7581,0
7876,0
9238,0
25248,1
22623,1
20675,0
11323,0
6533,0
421,0
15069,0
18777,0
23743,1
10168,0
9094,0
11208,0
4661,0
13032,0
13450,0
22779,1
79,0
17606,0
8086,0
11038,0
2120,0
8011,0
12122,0
18443,0
14668,0
427,0
2474,0
16346,0
13037,0
6179,0
6679,0
22681,1
9691,0
20998,0
4549,0
884,0
19746,0
19363,0
14402,0
14959,0
23885,1
24444,1
19177,0
1645,0
1430,0
18936,0
7771,0
2241,0
14603,0
12593,0
14506,0
5793,0
9549,0
19624,0
21741,0
18041,0
15106,0
19637,0
23549,1
14708,0
8956,0
4069,0
12956,0
10194,0
19111,0
18507,0
14456,0
22816,1
7362,0
21700,0
13926,0
14867,0
8874,0
6824,0
20723,0
17032,0
12784,0
10005,0
23677,1
12885,0
11555,0
9921,0
15585,0
5382,0
20883,0
20485,0
21163,0
5919,0
20162,0
3519,0
8724,0
7120,0
668,0
19035,0
661,0
22294,0
24935,1
16265,0
14773,0
13410,0
19499,0
5988,0
15837,0
15553,0
4000,0
11660,0
23528,1
21444,0
22040,0
18320,0
4761,0
15342,0
9888,0
11870,0
14195,0
19344,0
23746,1
11413,0
4210,0
14965,0
14092,0
20607,0
2830,0
955,0
2593,0
8793,0
17440,0
8742,0
10472,0
11388,0
23663,1
7616,0
1410,0
17552,0
20854,0
21661,0
20254,0
19650,0
21688,0
536,0
21692,0
3885,0
16571,0
4671,0
602,0
20117,0
11471,0
8705,0
24198,1
14840,0
8348,0
4628,0
15199,0
4080,0
12699,0
6212,0
18271,0
1829,0
6466,0
17729,0
14002,0
21613,0
6369,0
13552,0
8491,0
2673,0
8880,0
4157,0
10556,0
18236,0
20597,0
5698,0
17164,0
20947,0
4199,0
5774,0
23464,1
23218,1
8220,0
15578,0
17021,0
3564,0
17037,0
10164,0
432,0
1622,0
6698,0
2396,0
20440,0
438,0
16268,0
12002,0
16602,0
11361,0
23720,1
19757,0
25299,1
25083,1
9357,0
16408,0
15490,0
8444,0
3335,0
10724,0
19712,0
16509,0
15079,0
3537,0
18024,0
17711,0
11307,0
1153,0
10256,0
6835,0
18602,0
20554,0
14646,0
14787,0
2008,0
3958,0
20455,0
12025,0
18363,0
22985,1
3271,0
246,0
23248,1
22619,1
2825,0
17361,0
12492,0
6133,0
7512,0
12230,0
935,0
3528,0
17914,0
9894,0
18675,0
1500,0
18090,0
10483,0
21067,0
991,0
7279,0
20639,0
11376,0
14450,0
24709,1
13506,0
10785,0
5184,0
22220,0
18983,0
4765,0
22653,1
4180,0
1370,0
5625,0
11929,0
22140,0
21715,0
471,0
10401,0
8792,0
25029,1
25113,1
2020,0
18853,0
13555,0
18382,0
25037,1
16224,0
23814,1
6704,0
4432,0
7693,0
19217,0
12380,0
24668,1
11987,0
3850,0
5441,0
10289,0
286,0
23122,1
10412,0
10076,0
13872,0
8578,0
9291,0
13060,0
14634,0
21760,0
2234,0
8213,0
22360,1
12193,0
4835,0
2850,0
16883,0
8617,0
20507,0
10048,0
18192,0
858,0
16785,0
18549,0
4451,0
473,0
14552,0
669,0
7473,0
10959,0
24478,1
22216,0
19683,0
17864,0
10587,0
16733,0
6601,0
7863,0
3569,0
9464,0
17698,0
2084,0
17437,0
11109,0
1629,0
24205,1
22769,1
18927,0
22463,1
1670,0
7051,0
1215,0
2392,0
18816,0
24977,1
25116,1
12730,0
20278,0
21979,0
20014,0
10943,0
5064,0
4230,0
10469,0
7834,0
6942,0
22086,0
25187,1
13885,0
23075,1
7167,0
11487,0
9513,0
21826,0
24107,1
19718,0
6354,0
8336,0
13403,0
6102,0
21316,0
7131,0
25204,1
23025,1
24019,1
9302,0
15913,0
3261,0
18896,0
13028,0
11939,0
6780,0
23396,1
7495,0
22679,1
4819,0
25285,1
8646,0
5486,0
7864,0
22794,1
5375,0
16394,0
23547,1
8026,0
17302,0
4218,0
10411,0
15672,0
13394,0
19505,0
23825,1
24721,1
22810,1
5359,0
13444,0
1992,0
11152,0
19792,0
20446,0
18510,0
23162,1
3917,0
12365,0
8865,0
24528,1
8534,0
16108,0
16510,0
4352,0
3939,0
14,0
2424,0
3741,0
16176,0
3534,0
17848,0
1523,0
12173,0
19082,0
10319,0
6842,0
22120,0
8555,0
23999,1
5811,0
1382,0
13837,0
18159,0
11184,0
4875,0
4932,0
12469,0
14040,0
17036,0
2048,0
8998,0
15560,0
14979,0
15080,0
1340,0
24123,1
6708,0
20681,0
24093,1
9439,0
9173,0
20099,0
2947,0
4815,0
20216,0
6042,0
22780,1
6821,0
2187,0
7821,0
6060,0
15206,0
3351,0
14948,0
2635,0
22741,1
594,0
3553,0
1038,0
25268,1
23784,1
2765,0
9594,0
978,0
23782,1
23610,1
20300,0
2289,0
16416,0
17201,0
8938,0
21605,0
16874,0
14723,0
17121,0
15330,0
8461,0
8127,0
23446,1
19079,0
9912,0
19072,0
12662,0
19467,0
16967,0
25039,1
11778,0
22197,0
19841,0
21467,0
18131,0
6119,0
17275,0
3455,0
7340,0
5161,0
4743,0
3051,0
1520,0
14284,0
10594,0
11331,0
512,0
15817,0
8881,0
11873,0
11432,0
3397,0
24120,1
13740,0
8335,0
12478,0
2095,0
18310,0
17934,0
10520,0
6386,0
17905,0
12348,0
10999,0
1347,0
20044,0
18594,0
9277,0
20242,0
2261,0
8210,0
18857,0
18804,0
21120,0
9306,0
6723,0
19439,0
20662,0
19306,0
2748,0
6370,0
22161,0
282,0
11922,0
13765,0
22450,1
18847,0
15651,0
19232,0
7820,0
21748,0
7719,0
5220,0
11904,0
18662,0
9023,0
1524,0
1396,0
5314,0
13132,0
14675,0
7930,0
2185,0
15919,0
3230,0
20907,0
12794,0
13189,0
18207,0
25221,1
2094,0
16655,0
20949,0
17296,0
15476,0
4673,0
15350,0
20748,0
12393,0
18914,0
18113,0
6878,0
18350,0
8309,0
18710,0
19249,0
9353,0
18910,0
12845,0
9362,0
16692,0
4746,0
1110,0
23031,1
6010,0
5610,0
16476,0
21054,0
19582,0
22800,1
6116,0
20762,0
12526,0
21496,0
17757,0
23626,1
342,0
11907,0
24711,1
6825,0
11597,0
13923,0
13858,0
18081,0
21705,0
15898,0
11568,0
10903,0
20821,0
18424,0
3591,0
8984,0
8159,0
12984,0
21102,0
19204,0
977,0
9193,0
2184,0
18430,0
15666,0
23032,1
15915,0
20281,0
3076,0
6245,0
12612,0
7259,0
6786,0
20769,0
16425,0
23910,1
2286,0
881,0
13811,0
1064,0
23366,1
17203,0
1118,0
3782,0
19860,0
18711,0
2364,0
1860,0
11671,0
6091,0
1790,0
8430,0
20064,0
9421,0
1187,0
5734,0
12212,0
16577,0
12967,0
16316,0
389,0
24890,1
6908,0
1689,0
18228,0
14907,0
24324,1
8455,0
19053,0
11198,0
20898,0
13869,0
21786,0
16617,0
10717,0
12760,0
23836,1
23936,1
5506,0
23426,1
21912,0
20571,0
12629,0
14263,0
25316,1
6487,0
7700,0
19574,0
9312,0
1973,0
2811,0
17842,0
1017,0
11372,0
16188,0
13251,0
6546,0
23979,1
16444,0
7130,0
3617,0
8972,0
13774,0
15144,0
6676,0
14307,0
9299,0
20755,0
9446,0
12700,0
14202,0
23316,1
17720,0
13972,0
23690,1
22857,1
4350,0
19504,0
21449,0
10541,0
10921,0
10066,0
11619,0
17290,0
21566,0
18069,0
11475,0
6100,0
31,0
9039,0
4663,0
18411,0
2265,0
21490,0
11340,0
4098,0
17128,0
7899,0
11564,0
25097,1
21920,0
1626,0
21379,0
11402,0
3220,0
3101,0
1521,0
14359,0
2829,0
12587,0
21789,0
13023,0
18882,0
22921,1
4241,0
1760,0
19013,0
6284,0
2890,0
19208,0
21336,0
14865,0
4616,0
13286,0
1103,0
15502,0
16847,0
614,0
21333,0
24438,1
22540,1
19107,0
2760,0
13677,0
18208,0
15601,0
8145,0
12664,0
23315,1
9579,0
9008,0
21260,0
17163,0
24462,1
2325,0
22405,1
16960,0
21088,0
6006,0
12653,0
13327,0
8662,0
1918,0
19688,0
12495,0
17585,0
21423,0
21833,0
14339,0
2335,0
3264,0
1930,0
21282,0
19462,0
13566,0
12203,0
7948,0
20129,0
24241,1
108,0
8575,0
14057,0
20865,0
17490,0
21457,0
3597,0
8001,0
24287,1
22545,1
4008,0
1908,0
23699,1
9880,0
24903,1
19843,0
19988,0
1451,0
16824,0
13739,0
16266,0
23831,1
12461,0
15223,0
9074,0
22015,0
16754,0
13793,0
17622,0
2130,0
10205,0
8678,0
16484,0
5071,0
9939,0
3241,0
18219,0
23835,1
24391,1
3647,0
12688,0
17284,0
4421,0
2360,0
13234,0
4716,0
24524,1
16988,0
17413,0
15873,0
23897,1
17972,0
12117,0
12409,0
18458,0
14718,0
7660,0
6516,0
14164,0
8386,0
20691,0
15454,0
18485,0
7034,0
1553,0
7374,0
24566,1
13481,0
16558,0
7329,0
15810,0
12980,0
25226,1
10626,0
11007,0
4685,0
12910,0
15742,0
13525,0
6715,0
13584,0
872,0
1486,0
5173,0
9525,0
11241,0
6987,0
5856,0
3665,0
13479,0
17234,0
10660,0
15976,0
5490,0
22071,0
20047,0
21917,0
4364,0
18678,0
13093,0
13523,0
13881,0
12038,0
6096,0
8786,0
8466,0
7392,0
6682,0
9229,0
3600,0
4770,0
15730,0
10650,0
8726,0
22774,1
8295,0
23517,1
7879,0
20967,0
3580,0
11612,0
17581,0
3118,0
20783,0
4322,0
20697,0
8107,0
16794,0
13534,0
24187,1
13665,0
10521,0
3732,0
2863,0
3633,0
21641,0
14236,0
13977,0
293,0
2233,0
22383,1
8372,0
6432,0
16605,0
8508,0
12341,0
12086,0
21158,0
6911,0
6882,0
4893,0
7476,0
13252,0
13163,0
18964,0
19732,0
23602,1
24191,1
11940,0
395,0
7429,0
3274,0
2973,0
18164,0
16781,0
12528,0
8214,0
11428,0
18541,0
14768,0
24143,1
2875,0
19358,0
582,0
19550,0
3072,0
2210,0
3249,0
21526,0
15805,0
22379,1
17443,0
17822,0
1073,0
6479,0
20563,0
5383,0
3608,0
19984,0
19869,0
7371,0
13019,0
19768,0
14999,0
10529,0
13623,0
13888,0
24411,1
6928,0
21416,0
12497,0
672,0
10404,0
1011,0
2967,0
10487,0
9853,0
8553,0
12859,0
4449,0
15264,0
8092,0
24571,1
14258,0
1375,0
5479,0
23226,1
5068,0
20666,0
22219,0
12186,0
12201,0
11055,0
6936,0
4841,0
23258,1
8789,0
11490,0
1769,0
9459,0
1465,0
24803,1
8947,0
10742,0
19277,0
2354,0
4412,0
14887,0
4173,0
15419,0
20875,0
14190,0
4808,0
21430,0
12275,0
5508,0
20580,0
15296,0
8158,0
24801,1
5081,0
22765,1
13827,0
5934,0
16959,0
18471,0
15662,0
19549,0
21213,0
22141,0
18981,0
5371,0
18504,0
1572,0
9113,0
6503,0
1895,0
7399,0
19069,0
1176,0
9077,0
13574,0
11878,0
315,0
8751,0
2167,0
21892,0
8732,0
19862,0
5839,0
11862,0
8569,0
1312,0
18203,0
11234,0
5844,0
21264,0
10343,0
19913,0
18383,0
23217,1
15570,0
10020,0
7589,0
1188,0
799,0
2111,0
21298,0
5103,0
2876,0
15549,0
24366,1
25172,1
14811,0
12336,0
794,0
2957,0
3434,0
14838,0
23997,1
23852,1
13425,0
5843,0
4961,0
726,0
11657,0
4595,0
15190,0
10041,0
2479,0
21464,0
14831,0
20549,0
9558,0
22415,1
2572,0
23884,1
2666,0
13413,0
10822,0
10248,0
22306,0
3450,0
8715,0
18621,0
2509,0
17856,0
17883,0
2196,0
9683,0
7445,0
17529,0
8526,0
16714,0
20096,0
3016,0
20185,0
18979,0
8229,0
10321,0
25034,1
10557,0
16840,0
15015,0
10732,0
5658,0
14758,0
13855,0
13275,0
7767,0
3023,0
8975,0
21037,0
24807,1
344,0
14608,0
2767,0
18128,0
7573,0
21199,0
21951,0
12952,0
21058,0
22096,0
5264,0
10189,0
4239,0
17210,0
12694,0
9554,0
19171,0
17576,0
24643,1
11806,0
5432,0
15587,0
5438,0
10769,0
8703,0
7110,0
4325,0
2678,0
7285,0
110,0
5727,0
2028,0
3881,0
9100,0
10219,0
20709,0
14670,0
8934,0
4708,0
2638,0
1503,0
25239,1
15665,0
9346,0
9475,0
15542,0
15137,0
625,0
5477,0
10170,0
1238,0
5262,0
9119,0
19157,0
11155,0
17620,0
15025,0
16708,0
2439,0
23305,1
17138,0
22457,1
8347,0
10474,0
8641,0
2416,0
11033,0
12598,0
7908,0
12026,0
21047,0
12836,0
4942,0
23259,1
11728,0
13862,0
23300,1
25240,1
14116,0
18920,0
22361,1
3876,0
15450,0
3744,0
2389,0
3944,0
11150,0
12883,0
538,0
16024,0
12696,0
1824,0
11036,0
18656,0
2680,0
22068,0
80,0
19615,0
7716,0
16846,0
5416,0
12663,0
1066,0
446,0
11861,0
24954,1
19127,0
21632,0
8218,0
8761,0
21846,0
17157,0
11091,0
21358,0
3527,0
6512,0
8269,0
904,0
13314,0
2900,0
8432,0
18448,0
24898,1
24552,1
19831,0
15032,0
13540,0
2821,0
11586,0
14327,0
3830,0
2513,0
24275,1
14521,0
12634,0
3681,0
746,0
17991,0
11722,0
23091,1
6674,0
14292,0
12735,0
4326,0
4213,0
15269,0
14385,0
20851,0
1476,0
6384,0
15049,0
12624,0
18178,0
7143,0
11580,0
9570,0
9103,0
8129,0
6445,0
12834,0
7939,0
281,0
1399,0
9079,0
6239,0
17676,0
21325,0
14780,0
430,0
124,0
18719,0
22876,1
9154,0
14453,0
21563,0
23845,1
14045,0
17965,0
15961,0
15849,0
13647,0
13478,0
11154,0
20700,0
19021,0
6706,0
21107,0
6218,0
6772,0
24286,1
8222,0
22657,1
2961,0
20109,0
6585,0
18134,0
21763,0
7869,0
18906,0
20672,0
6614,0
12476,0
21645,0
23309,1
22401,1
21996,0
5644,0
12077,0
10694,0
9666,0
2338,0
16725,0
5619,0
3036,0
11354,0
2101,0
665,0
9764,0
6985,0
4444,0
12460,0
13564,0
7500,0
8913,0
11700,0
626,0
6559,0
3753,0
25290,1
17776,0
3890,0
12641,0
2110,0
990,0
2450,0
129,0
84,0
25021,1
5616,0
17724,0
18892,0
8935,0
13341,0
17942,0
16829,0
19644,0
15471,0
1202,0
15988,0
13236,0
20658,0
879,0
22561,1
19983,0
3763,0
23152,1
13812,0
11779,0
17300,0
3604,0
12210,0
21918,0
7810,0
5483,0
8722,0
14809,0
2677,0
19663,0
13581,0
18508,0
12604,0
16190,0
12753,0
17086,0
13364,0
5594,0
16113,0
4532,0
1478,0
11594,0
13994,0
2620,0
12981,0
1501,0
18359,0
24956,1
12950,0
24225,1
18988,0
5296,0
19638,0
22315,0
17861,0
17271,0
5540,0
8472,0
6197,0
1445,0
14763,0
14012,0
8059,0
17859,0
1085,0
2848,0
428,0
162,0
11292,0
8364,0
20059,0
6950,0
85,0
934,0
17305,0
7263,0
8152,0
8493,0
24565,1
3586,0
24384,1
6299,0
17936,0
6975,0
1261,0
10700,0
21899,0
17274,0
23734,1
11881,0
16309,0
3083,0
9090,0
22572,1
15385,0
20429,0
22490,1
4675,0
8006,0
1497,0
22896,1
20393,0
2607,0
18202,0
24836,1
10315,0
21050,0
4811,0
14033,0
9285,0
6960,0
24814,1
9759,0
23141,1
9718,0
6575,0
1134,0
8241,0
10572,0
23695,1
15495,0
13470,0
24180,1
11865,0
10857,0
7591,0
19145,0
14866,0
18751,0
11903,0
24644,1
14580,0
9227,0
21000,0
25174,1
6008,0
14805,0
11424,0
20506,0
6322,0
1278,0
11453,0
24015,1
23768,1
15583,0
24360,1
4824,0
13276,0
4474,0
16693,0
11943,0
20066,0
18172,0
7226,0
15561,0
7658,0
6567,0
6125,0
23493,1
13169,0
13027,0
2896,0
8756,0
3260,0
5377,0
17561,0
9345,0
21966,0
485,0
22206,0
6073,0
5034,0
7179,0
10428,0
25194,1
22227,0
13339,0
12036,0
4491,0
10165,0
9258,0
2326,0
21891,0
7339,0
9935,0
15626,0
22346,0
12459,0
2467,0
11310,0
11716,0
3477,0
3585,0
576,0
24439,1
14094,0
18127,0
20543,0
25294,1
17151,0
5633,0
11598,0
11463,0
20583,0
166,0
8027,0
7435,0
23990,1
21002,0
22933,1
24609,1
5231,0
20194,0
7586,0
11745,0
24648,1
2271,0
2508,0
13537,0
20287,0
12999,0
19353,0
13209,0
984,0
14308,0
16880,0
17461,0
4138,0
22010,0
13890,0
22373,1
17447,0
22521,1
12422,0
24112,1
10639,0
12000,0
12308,0
23575,1
15176,0
19311,0
6342,0
20388,0
7905,0
24642,1
7405,0
2355,0
6093,0
14540,0
18615,0
4365,0
134,0
18525,0
7808,0
24471,1
3716,0
19714,0
1955,0
20331,0
9998,0
2661,0
13112,0
63,0
12010,0
9989,0
6830,0
9287,0
17238,0
16820,0
16784,0
1063,0
6774,0
19070,0
6497,0
133,0
23440,1
9999,0
14054,0
22684,1
3938,0
16245,0
776,0
21551,0
22193,0
16331,0
10083,0
7593,0
4298,0
14437,0
7740,0
22543,1
12712,0
7566,0
10439,0
1213,0
1957,0
16139,0
2071,0
4667,0
12140,0
10845,0
10348,0
24949,1
12766,0
10876,0
14170,0
5454,0
1303,0
16603,0
9975,0
11750,0
3352,0
10710,0
3609,0
15119,0
2248,0
24747,1
4553,0
13408,0
13344,0
17950,0
14036,0
7564,0
7811,0
2630,0
4327,0
1660,0
15568,0
17769,0
24695,1
5009,0
4361,0
19252,0
15181,0
20346,0
6070,0
4569,0
14507,0
8900,0
11807,0
23486,1
4877,0
18132,0
963,0
20868,0
10894,0
4161,0
15951,0
15818,0
12009,0
7409,0
14163,0
17609,0
11592,0
2646,0
20622,0
21359,0
14469,0
13200,0
9377,0
12277,0
34,0
9139,0
9455,0
19006,0
24641,1
5475,0
18157,0
22905,1
2827,0
18513,0
1680,0
18036,0
7477,0
9412,0
18728,0
22249,0
8563,0
4010,0
10025,0
15453,0
12158,0
3203,0
25112,1
19898,0
19198,0
9573,0
23169,1
10134,0
18025,0
18879,0
7305,0
14610,0
16195,0
10664,0
3343,0
16413,0
14496,0
7410,0
18570,0
23927,1
10854,0
19587,0
14344,0
8986,0
15218,0
20004,0
13180,0
3928,0
1644,0
1418,0
6158,0
1657,0
9654,0
217,0
17684,0
10976,0
2072,0
6185,0
24628,1
4966,0
12691,0
256,0
7640,0
5455,0
17790,0
18949,0
14836,0
5657,0
12676,0
9367,0
13267,0
18648,0
8183,0
16341,0
9965,0
4625,0
11086,0
4777,0
3869,0
288,0
14807,0
7379,0
24345,1
24227,1
15274,0
23853,1
5194,0
16766,0
21575,0
17095,0
19119,0
10968,0
19292,0
14381,0
1441,0
9606,0
7910,0
12564,0
1491,0
10264,0
7304,0
1635,0
2347,0
20260,0
15012,0
18073,0
17081,0
18056,0
