ID,y
11929,0.0
22140,0.0
21715,0.0
471,0.0
10401,0.0
8792,0.0
25029,1.0
25113,0.0
2020,0.0
18853,0.0
13555,0.0
18382,0.0
25037,0.0
16224,0.0
23814,1.0
6704,0.0
4432,0.0
7693,0.0
19217,0.0
12380,0.0
24668,1.0
11987,0.0
3850,0.0
5441,0.0
10289,0.0
286,0.0
23122,1.0
10412,0.0
10076,1.0
13872,0.0
8578,0.0
9291,0.0
13060,0.0
14634,0.0
21760,0.0
8213,0.0
22360,0.0
12193,0.0
4835,0.0
2850,0.0
16883,0.0
8617,0.0
20507,0.0
10048,0.0
18192,0.0
858,0.0
16785,0.0
18549,0.0
4451,0.0
473,0.0
14552,0.0
669,0.0
7473,0.0
10959,0.0
24478,1.0
22216,0.0
19683,0.0
17864,0.0
10587,0.0
16733,0.0
6601,0.0
7863,1.0
3569,0.0
9464,0.0
17698,0.0
2084,0.0
17437,0.0
11109,0.0
1629,0.0
24205,0.0
22769,0.0
18927,1.0
22463,1.0
1670,0.0
7051,0.0
1215,0.0
2392,0.0
18816,0.0
24977,1.0
12730,0.0
20278,0.0
21979,0.0
20014,0.0
10943,0.0
5064,0.0
4230,0.0
10469,0.0
7834,0.0
6942,0.0
22086,0.0
25187,1.0
13885,0.0
23075,0.0
7167,0.0
11487,0.0
9513,0.0
21826,0.0
24107,1.0
19718,0.0
6354,1.0
8336,0.0
13403,0.0
6102,0.0
7131,0.0
25204,0.0
23025,0.0
24019,1.0
9302,0.0
15913,0.0
3261,0.0
18896,1.0
13028,0.0
11939,0.0
6780,0.0
23396,0.0
7495,0.0
22679,0.0
4819,0.0
25285,1.0
8646,0.0
5486,0.0
7864,0.0
22794,0.0
5375,0.0
16394,0.0
23547,0.0
8026,0.0
17302,0.0
4218,0.0
10411,0.0
15672,0.0
13394,0.0
19505,0.0
23825,1.0
22810,0.0
5359,0.0
13444,0.0
1992,0.0
11152,0.0
19792,0.0
20446,0.0
18510,0.0
23162,1.0
3917,0.0
12365,0.0
8865,0.0
24528,1.0
8534,0.0
16108,0.0
16510,0.0
4352,0.0
3939,0.0
14,0.0
2424,0.0
3741,0.0
16176,0.0
3534,0.0
17848,0.0
1523,0.0
12173,0.0
19082,0.0
10319,0.0
6842,0.0
22120,0.0
8555,0.0
23999,0.0
5811,0.0
1382,0.0
13837,0.0
18159,0.0
11184,1.0
4875,0.0
4932,0.0
12469,0.0
14040,1.0
17036,0.0
2048,0.0
8998,0.0
15560,0.0
14979,1.0
15080,1.0
1340,0.0
24123,1.0
6708,0.0
20681,1.0
24093,1.0
9439,0.0
9173,0.0
20099,0.0
4815,0.0
20216,0.0
6042,0.0
22780,0.0
6821,0.0
7821,0.0
6060,0.0
15206,0.0
3351,0.0
14948,0.0
2635,0.0
22741,0.0
3553,0.0
1038,0.0
25268,1.0
23784,1.0
2765,0.0
9594,0.0
978,0.0
23782,1.0
23610,0.0
20300,0.0
2289,0.0
16416,0.0
17201,0.0
8938,0.0
21605,0.0
16874,0.0
14723,0.0
17121,0.0
15330,0.0
8461,0.0
8127,0.0
23446,1.0
19079,0.0
9912,0.0
19072,0.0
12662,0.0
19467,0.0
16967,0.0
25039,1.0
11778,0.0
22197,0.0
19841,0.0
21467,0.0
18131,0.0
6119,0.0
17275,0.0
3455,0.0
7340,0.0
5161,0.0
4743,0.0
3051,0.0
1520,0.0
14284,0.0
10594,0.0
11331,0.0
512,0.0
15817,0.0
8881,0.0
11873,0.0
11432,0.0
3397,0.0
24120,0.0
13740,0.0
8335,0.0
12478,0.0
2095,0.0
18310,0.0
17934,0.0
10520,0.0
6386,0.0
17905,0.0
12348,0.0
10999,0.0
20044,0.0
18594,0.0
9277,0.0
20242,0.0
2261,0.0
8210,0.0
18857,0.0
18804,0.0
21120,0.0
9306,0.0
6723,0.0
19439,0.0
20662,0.0
19306,0.0
2748,0.0
6370,0.0
22161,0.0
282,0.0
11922,0.0
13765,0.0
22450,0.0
18847,0.0
15651,0.0
19232,0.0
7820,0.0
21748,0.0
7719,0.0
5220,0.0
18662,0.0
9023,0.0
1524,0.0
1396,0.0
5314,0.0
13132,0.0
14675,0.0
7930,0.0
2185,0.0
15919,0.0
3230,0.0
20907,0.0
12794,0.0
13189,0.0
18207,0.0
25221,1.0
2094,0.0
16655,0.0
20949,0.0
17296,0.0
15476,0.0
4673,0.0
15350,0.0
20748,0.0
12393,0.0
18914,0.0
18113,0.0
6878,0.0
18350,0.0
8309,0.0
18710,0.0
19249,0.0
9353,0.0
18910,0.0
12845,0.0
9362,0.0
16692,0.0
4746,0.0
1110,0.0
23031,0.0
6010,0.0
5610,0.0
16476,0.0
19582,0.0
22800,0.0
6116,0.0
20762,0.0
12526,0.0
21496,0.0
23626,0.0
342,0.0
11907,0.0
24711,0.0
6825,0.0
11597,0.0
13923,1.0
13858,0.0
18081,1.0
21705,0.0
15898,0.0
11568,0.0
10903,0.0
20821,0.0
18424,0.0
3591,0.0
8984,0.0
8159,0.0
12984,0.0
21102,0.0
19204,0.0
977,0.0
9193,0.0
2184,0.0
18430,0.0
15666,0.0
23032,0.0
15915,0.0
20281,0.0
3076,0.0
6245,0.0
12612,0.0
7259,0.0
6786,0.0
20769,1.0
16425,0.0
23910,1.0
2286,0.0
881,0.0
13811,0.0
1064,0.0
23366,0.0
17203,0.0
1118,0.0
3782,0.0
19860,0.0
18711,0.0
2364,0.0
1860,0.0
11671,0.0
6091,0.0
1790,0.0
8430,1.0
20064,0.0
9421,0.0
1187,0.0
5734,0.0
12212,0.0
16577,0.0
12967,0.0
16316,0.0
389,0.0
24890,1.0
6908,0.0
1689,0.0
18228,0.0
14907,0.0
24324,1.0
8455,0.0
19053,0.0
11198,0.0
20898,0.0
13869,0.0
21786,0.0
16617,0.0
10717,0.0
23836,1.0
5506,0.0
23426,0.0
21912,0.0
20571,0.0
12629,0.0
14263,0.0
25316,0.0
6487,0.0
7700,0.0
19574,0.0
9312,0.0
1973,0.0
2811,1.0
17842,0.0
11372,0.0
16188,0.0
13251,0.0
6546,0.0
23979,1.0
16444,0.0
7130,0.0
3617,0.0
8972,0.0
13774,0.0
15144,0.0
6676,0.0
14307,0.0
9299,0.0
20755,0.0
9446,0.0
12700,0.0
14202,0.0
23316,1.0
17720,0.0
13972,0.0
23690,0.0
22857,1.0
4350,0.0
19504,1.0
21449,0.0
10541,0.0
10921,0.0
10066,0.0
11619,0.0
17290,0.0
21566,0.0
18069,0.0
11475,0.0
6100,1.0
31,0.0
9039,0.0
4663,0.0
18411,0.0
2265,0.0
21490,0.0
11340,0.0
4098,0.0
17128,0.0
7899,1.0
11564,0.0
25097,0.0
21920,0.0
1626,0.0
21379,0.0
11402,0.0
3220,0.0
3101,0.0
1521,0.0
14359,0.0
2829,0.0
12587,0.0
21789,0.0
13023,0.0
18882,0.0
22921,0.0
4241,0.0
1760,0.0
19013,0.0
6284,0.0
2890,0.0
19208,0.0
21336,0.0
14865,0.0
4616,0.0
13286,0.0
1103,0.0
15502,0.0
16847,0.0
614,0.0
21333,1.0
24438,0.0
22540,0.0
19107,0.0
2760,0.0
13677,0.0
18208,0.0
15601,0.0
8145,0.0
12664,0.0
23315,1.0
9579,0.0
9008,0.0
21260,0.0
17163,0.0
24462,0.0
2325,0.0
22405,1.0
16960,0.0
21088,0.0
6006,1.0
12653,0.0
13327,0.0
8662,0.0
1918,0.0
19688,0.0
12495,0.0
17585,0.0
21423,0.0
21833,0.0
14339,0.0
2335,0.0
3264,0.0
1930,0.0
21282,0.0
19462,0.0
13566,0.0
12203,0.0
7948,0.0
20129,0.0
24241,1.0
108,0.0
8575,0.0
14057,0.0
20865,0.0
17490,0.0
21457,0.0
3597,0.0
8001,0.0
24287,0.0
22545,0.0
4008,0.0
1908,0.0
23699,1.0
24903,0.0
19843,0.0
19988,0.0
1451,0.0
16824,0.0
13739,1.0
23831,0.0
12461,0.0
15223,0.0
9074,0.0
22015,0.0
16754,0.0
13793,0.0
17622,0.0
2130,0.0
8678,0.0
16484,0.0
5071,0.0
9939,0.0
3241,0.0
18219,1.0
23835,1.0
24391,0.0
3647,0.0
12688,0.0
17284,0.0
4421,0.0
2360,0.0
13234,0.0
4716,0.0
24524,1.0
16988,0.0
17413,1.0
15873,0.0
23897,0.0
17972,0.0
12117,0.0
12409,0.0
18458,0.0
14718,0.0
7660,0.0
6516,0.0
14164,0.0
8386,0.0
20691,0.0
15454,0.0
18485,0.0
7034,0.0
1553,0.0
7374,0.0
24566,0.0
13481,0.0
16558,0.0
7329,0.0
15810,0.0
12980,0.0
25226,0.0
10626,0.0
11007,0.0
4685,0.0
12910,0.0
15742,0.0
13525,0.0
6715,0.0
13584,0.0
872,0.0
1486,0.0
5173,0.0
9525,0.0
11241,0.0
6987,0.0
5856,0.0
3665,0.0
13479,0.0
17234,0.0
10660,0.0
15976,0.0
5490,0.0
22071,0.0
20047,0.0
21917,0.0
4364,0.0
18678,0.0
13093,0.0
13523,0.0
13881,0.0
12038,0.0
6096,0.0
8786,0.0
8466,0.0
7392,0.0
6682,0.0
9229,0.0
3600,0.0
4770,0.0
15730,0.0
10650,0.0
8726,0.0
22774,0.0
8295,0.0
23517,1.0
7879,0.0
20967,0.0
3580,0.0
11612,0.0
17581,0.0
3118,0.0
20783,0.0
4322,0.0
20697,0.0
8107,0.0
16794,0.0
13534,0.0
24187,1.0
13665,0.0
10521,0.0
3732,0.0
2863,0.0
3633,0.0
21641,0.0
14236,0.0
13977,0.0
293,0.0
2233,0.0
22383,1.0
8372,0.0
6432,0.0
16605,0.0
8508,0.0
12341,0.0
12086,0.0
21158,0.0
6911,0.0
6882,0.0
4893,0.0
7476,0.0
13252,0.0
13163,0.0
18964,0.0
19732,0.0
23602,1.0
24191,1.0
11940,0.0
395,0.0
7429,0.0
3274,0.0
2973,0.0
18164,0.0
16781,0.0
12528,0.0
8214,0.0
11428,0.0
18541,0.0
14768,0.0
24143,0.0
2875,0.0
19358,0.0
582,0.0
19550,0.0
3072,0.0
2210,0.0
3249,0.0
21526,0.0
15805,0.0
22379,0.0
17443,0.0
17822,0.0
1073,0.0
6479,0.0
20563,0.0
5383,0.0
19984,0.0
19869,0.0
7371,0.0
13019,0.0
19768,0.0
14999,0.0
10529,0.0
13623,0.0
13888,0.0
24411,1.0
6928,0.0
21416,0.0
12497,0.0
672,0.0
10404,1.0
1011,0.0
2967,0.0
10487,0.0
9853,0.0
8553,0.0
12859,0.0
4449,0.0
15264,0.0
8092,0.0
24571,0.0
14258,0.0
1375,0.0
5479,0.0
23226,0.0
5068,0.0
20666,0.0
22219,0.0
12186,0.0
12201,0.0
11055,1.0
6936,0.0
4841,0.0
23258,1.0
8789,0.0
11490,0.0
1769,0.0
9459,0.0
1465,0.0
24803,0.0
8947,0.0
10742,0.0
19277,0.0
2354,0.0
4412,0.0
14887,0.0
4173,0.0
15419,0.0
20875,0.0
14190,0.0
4808,0.0
21430,0.0
12275,0.0
5508,0.0
20580,0.0
15296,0.0
8158,0.0
24801,1.0
5081,0.0
22765,1.0
13827,1.0
5934,0.0
16959,0.0
18471,0.0
15662,0.0
19549,0.0
21213,0.0
22141,0.0
18981,0.0
5371,0.0
18504,0.0
1572,0.0
9113,0.0
6503,0.0
1895,1.0
19069,0.0
1176,0.0
9077,0.0
13574,0.0
11878,0.0
315,0.0
8751,0.0
2167,0.0
21892,0.0
8732,0.0
19862,0.0
5839,0.0
11862,0.0
8569,0.0
1312,0.0
18203,1.0
11234,0.0
5844,0.0
21264,0.0
10343,0.0
19913,0.0
18383,0.0
23217,0.0
15570,0.0
10020,0.0
7589,0.0
1188,0.0
799,0.0
2111,0.0
21298,0.0
5103,0.0
2876,1.0
